1,-3.1878,55.9444,110,-3.187902606042998,55.94468190778624,hurt.green.filer
2,-3.187902606042998,55.94468190778624,330,-3.1876427984218623,55.94453190778624,null
3,-3.1876427984218623,55.94453190778624,0,-3.187342798421862,55.94453190778624,null
4,-3.187342798421862,55.94453190778624,0,-3.187042798421862,55.94453190778624,null
5,-3.187042798421862,55.94453190778624,10,-3.186747356095958,55.944584002239544,artist.gets.react
6,-3.186747356095958,55.944584002239544,10,-3.186451913770054,55.94463609669285,rated.fired.crowds
7,-3.186451913770054,55.94463609669285,320,-3.1862221004371185,55.94444326040994,null
8,-3.1862221004371185,55.94444326040994,330,-3.185962292815983,55.94429326040994,null
9,-3.185962292815983,55.94429326040994,310,-3.185769456533077,55.944063447077006,null
10,-3.185769456533077,55.944063447077006,340,-3.1854875487468415,55.943960841034006,manliness.poem.cliff
11,-3.1854875487468415,55.943960841034006,210,-3.185747356367977,55.94381084103401,null
12,-3.185747356367977,55.94381084103401,260,-3.185799450821277,55.9435153987081,record.sofa.sock
13,-3.185799450821277,55.9435153987081,290,-3.1856968447782794,55.94323349092186,toned.deflection.bland
14,-3.1856968447782794,55.94323349092186,290,-3.185594238735282,55.942951583135624,dent.shins.cycle
15,-3.185594238735282,55.942951583135624,20,-3.185312330949046,55.943054189178625,null
16,-3.185312330949046,55.943054189178625,350,-3.1850168886231423,55.94300209472532,null
17,-3.1850168886231423,55.94300209472532,40,-3.1847870752902065,55.94319493100823,brings.remedy.latter
18,-3.1847870752902065,55.94319493100823,130,-3.1849799115731123,55.943424744341165,null
19,-3.1849799115731123,55.943424744341165,120,-3.1851299115731124,55.9436845519623,hello.love.keys
20,-3.1851299115731124,55.9436845519623,100,-3.1851820060264124,55.943979994288206,null
21,-3.1851820060264124,55.943979994288206,100,-3.1852341004797124,55.94427543661411,null
22,-3.1852341004797124,55.94427543661411,90,-3.1852341004797124,55.944575436614116,acid.chair.butter
23,-3.1852341004797124,55.944575436614116,30,-3.184974292858577,55.944725436614114,null
24,-3.184974292858577,55.944725436614114,20,-3.184692385072341,55.944828042657115,null
25,-3.184692385072341,55.944828042657115,30,-3.1844325774512057,55.94497804265711,sports.topic.clocks
26,-3.1844325774512057,55.94497804265711,120,-3.1845825774512058,55.94523785027825,null
27,-3.1845825774512058,55.94523785027825,130,-3.1847754137341115,55.94546766361118,null
28,-3.1847754137341115,55.94546766361118,120,-3.1849254137341116,55.94572747123232,rider.aura.bulb
29,-3.1849254137341116,55.94572747123232,130,-3.1851182500170174,55.94595728456525,null
30,-3.1851182500170174,55.94595728456525,140,-3.185348063349953,55.94615012084816,prime.rent.silk
31,-3.185348063349953,55.94615012084816,200,-3.185629971136189,55.94604751480516,null
32,-3.185629971136189,55.94604751480516,200,-3.1859118789224246,55.94594490876216,null
33,-3.1859118789224246,55.94594490876216,200,-3.1861937867086603,55.94584230271916,null
34,-3.1861937867086603,55.94584230271916,200,-3.186475694494896,55.945739696676156,null
35,-3.186475694494896,55.945739696676156,200,-3.1867576022811317,55.945637090633156,hidden.handle.softly
36,-3.1867576022811317,55.945637090633156,230,-3.1869504385640375,55.94540727730022,spent.spoon.bolt
37,-3.1869504385640375,55.94540727730022,130,-3.1871432748469433,55.945637090633156,null
38,-3.1871432748469433,55.945637090633156,130,-3.187336111129849,55.94586690396609,slips.mass.baking
39,-3.187336111129849,55.94586690396609,200,-3.1876180189160848,55.94576429792309,null
40,-3.1876180189160848,55.94576429792309,200,-3.1878999267023205,55.94566169188009,null
41,-3.1878999267023205,55.94566169188009,200,-3.188181834488556,55.94555908583709,skills.less.herb
42,-3.188181834488556,55.94555908583709,190,-3.18847727681446,55.94550699138379,null
43,-3.18847727681446,55.94550699138379,190,-3.188772719140364,55.945454896930485,shady.soft.phones
44,-3.188772719140364,55.945454896930485,280,-3.188720624687064,55.94515945460458,rooms.lamp.teach
45,-3.188720624687064,55.94515945460458,220,-3.1889504380199996,55.94496661832167,null
46,-3.1889504380199996,55.94496661832167,230,-3.1891432743029053,55.944736804988736,null
47,-3.1891432743029053,55.944736804988736,220,-3.189373087635841,55.94454396870583,null
48,-3.189373087635841,55.94454396870583,230,-3.189565923918747,55.94431415537289,null
49,-3.189565923918747,55.94431415537289,220,-3.1897957372516825,55.94412131908999,cliff.asleep.wedge
50,-3.1897957372516825,55.94412131908999,220,-3.1900255505846182,55.94392848280708,null
51,-3.1900255505846182,55.94392848280708,220,-3.190255363917554,55.943735646524175,sculpture.shot.melon
52,-3.190255363917554,55.943735646524175,200,-3.1905372717037896,55.943633040481174,null
53,-3.1905372717037896,55.943633040481174,200,-3.1908191794900254,55.94353043443817,null
54,-3.1908191794900254,55.94353043443817,210,-3.191078987111161,55.943380434438176,meal.feed.large
55,-3.191078987111161,55.943380434438176,260,-3.191131081564461,55.94308499211227,else.urban.museum
56,-3.191131081564461,55.94308499211227,0,-3.1908310815644607,55.94308499211227,relate.chill.vest
